,Evolution population (%),Dispo. Alim. (Kcal/personne),Dispo. Prot. (g/personne),Prot. Animales/Prot. Totales dispo (%),Croissance annuelle PIB US$ (%),Nombre de têtes réserves volailles,Moyenne prix conso alim ($/mois),Imports viande volaille / hbts (kg/personne/an),Import volailles / imports viandes (%),Conso volailles 2017 (kg/hbt/an),Evo conso volailles 2015-2017 (%),Elevage volailles / hbts (kg/personne/an)
0,-0.6078185259958331,0.6497875068184464,0.5739336571167135,0.8307567012965751,-0.4489300062030631,-0.010270190821095804,-0.379630765393998,-0.39751757001125143,-0.8539523974871301,1.423425222027013,-0.2089569914203703,1.892689884336452
1,0.17950345007167232,-0.933482540738904,-0.8429861912199871,-0.5453941455968536,-0.29811515792484605,-0.22422803495016033,0.3407486694996418,-0.24554489436116808,0.3741551107870587,-0.5494777028359158,-0.26379936591792397,-0.44856663019363113
2,-0.054397560724113676,0.6033040227506895,0.44414535899443214,-0.29840281404513097,0.6019072402006683,0.03340453208332224,-0.17593273522470554,-0.26100792205455375,-0.06830977038168735,-0.4553680120961628,0.5582471399096959,-0.3395481964391034
3,0.6095724965821308,0.3747576617894528,0.8074485883505328,1.7221598824727988,-0.12796830673833037,-0.297398076073327,-0.1766511866001056,2.5472692509966786,0.5156662672686405,1.4071144928347952,-0.5388038416485565,-0.15538766879454596
4,-1.176452945401296,1.557069869155471,0.5798735593301365,0.39546376258114446,0.03925095475748639,7.480611337283259,0.2587355592126327,-0.8252971318467172,-2.747250770993813,-0.19811663735922658,0.3530524590249074,0.18903248718827884
