Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Nouveaux Bilans Alimentaire","107","Côte d'Ivoire","5611","Importations - Quantité","2735","Viande, Autre","2017","2017","Milliers de tonnes","1","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","98","Croatie","5611","Importations - Quantité","2943","Viande","2017","2017","Milliers de tonnes","187","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Nouveaux Bilans Alimentaire","98","Croatie","5611","Importations - Quantité","2731","Viande de Bovins","2017","2017","Milliers de tonnes","23","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","98","Croatie","5611","Importations - Quantité","2732","Viande d'Ovins/Caprins","2017","2017","Milliers de tonnes","1","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","98","Croatie","5611","Importations - Quantité","2733","Viande de Suides","2017","2017","Milliers de tonnes","135","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","98","Croatie","5611","Importations - Quantité","2734","Viande de Volailles","2017","2017","Milliers de tonnes","24","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","98","Croatie","5611","Importations - Quantité","2735","Viande, Autre","2017","2017","Milliers de tonnes","4","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","49","Cuba","5611","Importations - Quantité","2943","Viande","2017","2017","Milliers de tonnes","368","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Nouveaux Bilans Alimentaire","49","Cuba","5611","Importations - Quantité","2731","Viande de Bovins","2017","2017","Milliers de tonnes","4","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","49","Cuba","5611","Importations - Quantité","2732","Viande d'Ovins/Caprins","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","49","Cuba","5611","Importations - Quantité","2733","Viande de Suides","2017","2017","Milliers de tonnes","25","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","49","Cuba","5611","Importations - Quantité","2734","Viande de Volailles","2017","2017","Milliers de tonnes","312","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","49","Cuba","5611","Importations - Quantité","2735","Viande, Autre","2017","2017","Milliers de tonnes","27","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","54","Danemark","5611","Importations - Quantité","2943","Viande","2017","2017","Milliers de tonnes","410","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Nouveaux Bilans Alimentaire","54","Danemark","5611","Importations - Quantité","2731","Viande de Bovins","2017","2017","Milliers de tonnes","128","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","54","Danemark","5611","Importations - Quantité","2732","Viande d'Ovins/Caprins","2017","2017","Milliers de tonnes","4","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","54","Danemark","5611","Importations - Quantité","2733","Viande de Suides","2017","2017","Milliers de tonnes","137","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","54","Danemark","5611","Importations - Quantité","2734","Viande de Volailles","2017","2017","Milliers de tonnes","133","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","54","Danemark","5611","Importations - Quantité","2735","Viande, Autre","2017","2017","Milliers de tonnes","8","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","72","Djibouti","5611","Importations - Quantité","2943","Viande","2017","2017","Milliers de tonnes","3","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Nouveaux Bilans Alimentaire","72","Djibouti","5611","Importations - Quantité","2731","Viande de Bovins","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","72","Djibouti","5611","Importations - Quantité","2732","Viande d'Ovins/Caprins","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","72","Djibouti","5611","Importations - Quantité","2733","Viande de Suides","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","72","Djibouti","5611","Importations - Quantité","2734","Viande de Volailles","2017","2017","Milliers de tonnes","3","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","72","Djibouti","5611","Importations - Quantité","2735","Viande, Autre","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","55","Dominique","5611","Importations - Quantité","2943","Viande","2017","2017","Milliers de tonnes","4","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Nouveaux Bilans Alimentaire","55","Dominique","5611","Importations - Quantité","2731","Viande de Bovins","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","55","Dominique","5611","Importations - Quantité","2732","Viande d'Ovins/Caprins","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","55","Dominique","5611","Importations - Quantité","2733","Viande de Suides","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","55","Dominique","5611","Importations - Quantité","2734","Viande de Volailles","2017","2017","Milliers de tonnes","4","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","55","Dominique","5611","Importations - Quantité","2735","Viande, Autre","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","59","Égypte","5611","Importations - Quantité","2943","Viande","2017","2017","Milliers de tonnes","335","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Nouveaux Bilans Alimentaire","59","Égypte","5611","Importations - Quantité","2731","Viande de Bovins","2017","2017","Milliers de tonnes","222","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","59","Égypte","5611","Importations - Quantité","2732","Viande d'Ovins/Caprins","2017","2017","Milliers de tonnes","1","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","59","Égypte","5611","Importations - Quantité","2733","Viande de Suides","2017","2017","Milliers de tonnes","2","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","59","Égypte","5611","Importations - Quantité","2734","Viande de Volailles","2017","2017","Milliers de tonnes","110","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","59","Égypte","5611","Importations - Quantité","2735","Viande, Autre","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","60","El Salvador","5611","Importations - Quantité","2943","Viande","2017","2017","Milliers de tonnes","58","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Nouveaux Bilans Alimentaire","60","El Salvador","5611","Importations - Quantité","2731","Viande de Bovins","2017","2017","Milliers de tonnes","22","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","60","El Salvador","5611","Importations - Quantité","2732","Viande d'Ovins/Caprins","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","60","El Salvador","5611","Importations - Quantité","2733","Viande de Suides","2017","2017","Milliers de tonnes","19","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","60","El Salvador","5611","Importations - Quantité","2734","Viande de Volailles","2017","2017","Milliers de tonnes","16","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","60","El Salvador","5611","Importations - Quantité","2735","Viande, Autre","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","225","Émirats arabes unis","5611","Importations - Quantité","2943","Viande","2017","2017","Milliers de tonnes","611","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Nouveaux Bilans Alimentaire","225","Émirats arabes unis","5611","Importations - Quantité","2731","Viande de Bovins","2017","2017","Milliers de tonnes","113","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","225","Émirats arabes unis","5611","Importations - Quantité","2732","Viande d'Ovins/Caprins","2017","2017","Milliers de tonnes","51","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","225","Émirats arabes unis","5611","Importations - Quantité","2733","Viande de Suides","2017","2017","Milliers de tonnes","13","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","225","Émirats arabes unis","5611","Importations - Quantité","2734","Viande de Volailles","2017","2017","Milliers de tonnes","433","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","225","Émirats arabes unis","5611","Importations - Quantité","2735","Viande, Autre","2017","2017","Milliers de tonnes","1","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","58","Équateur","5611","Importations - Quantité","2943","Viande","2017","2017","Milliers de tonnes","1","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Nouveaux Bilans Alimentaire","58","Équateur","5611","Importations - Quantité","2731","Viande de Bovins","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","58","Équateur","5611","Importations - Quantité","2732","Viande d'Ovins/Caprins","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","58","Équateur","5611","Importations - Quantité","2733","Viande de Suides","2017","2017","Milliers de tonnes","1","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","58","Équateur","5611","Importations - Quantité","2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","58","Équateur","5611","Importations - Quantité","2735","Viande, Autre","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","203","Espagne","5611","Importations - Quantité","2943","Viande","2017","2017","Milliers de tonnes","598","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Nouveaux Bilans Alimentaire","203","Espagne","5611","Importations - Quantité","2731","Viande de Bovins","2017","2017","Milliers de tonnes","157","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","203","Espagne","5611","Importations - Quantité","2732","Viande d'Ovins/Caprins","2017","2017","Milliers de tonnes","8","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","203","Espagne","5611","Importations - Quantité","2733","Viande de Suides","2017","2017","Milliers de tonnes","200","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","203","Espagne","5611","Importations - Quantité","2734","Viande de Volailles","2017","2017","Milliers de tonnes","205","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","203","Espagne","5611","Importations - Quantité","2735","Viande, Autre","2017","2017","Milliers de tonnes","27","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","63","Estonie","5611","Importations - Quantité","2943","Viande","2017","2017","Milliers de tonnes","65","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Nouveaux Bilans Alimentaire","63","Estonie","5611","Importations - Quantité","2731","Viande de Bovins","2017","2017","Milliers de tonnes","6","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","63","Estonie","5611","Importations - Quantité","2732","Viande d'Ovins/Caprins","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","63","Estonie","5611","Importations - Quantité","2733","Viande de Suides","2017","2017","Milliers de tonnes","37","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","63","Estonie","5611","Importations - Quantité","2734","Viande de Volailles","2017","2017","Milliers de tonnes","21","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","63","Estonie","5611","Importations - Quantité","2735","Viande, Autre","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","209","Eswatini","5611","Importations - Quantité","2943","Viande","2017","2017","Milliers de tonnes","8","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Nouveaux Bilans Alimentaire","209","Eswatini","5611","Importations - Quantité","2731","Viande de Bovins","2017","2017","Milliers de tonnes","4","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","209","Eswatini","5611","Importations - Quantité","2732","Viande d'Ovins/Caprins","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","209","Eswatini","5611","Importations - Quantité","2733","Viande de Suides","2017","2017","Milliers de tonnes","2","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","209","Eswatini","5611","Importations - Quantité","2734","Viande de Volailles","2017","2017","Milliers de tonnes","2","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","209","Eswatini","5611","Importations - Quantité","2735","Viande, Autre","2017","2017","Milliers de tonnes","1","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","231","États-Unis d'Amérique","5611","Importations - Quantité","2943","Viande","2017","2017","Milliers de tonnes","2337","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Nouveaux Bilans Alimentaire","231","États-Unis d'Amérique","5611","Importations - Quantité","2731","Viande de Bovins","2017","2017","Milliers de tonnes","1454","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","231","États-Unis d'Amérique","5611","Importations - Quantité","2732","Viande d'Ovins/Caprins","2017","2017","Milliers de tonnes","122","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","231","États-Unis d'Amérique","5611","Importations - Quantité","2733","Viande de Suides","2017","2017","Milliers de tonnes","627","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","231","États-Unis d'Amérique","5611","Importations - Quantité","2734","Viande de Volailles","2017","2017","Milliers de tonnes","123","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","231","États-Unis d'Amérique","5611","Importations - Quantité","2735","Viande, Autre","2017","2017","Milliers de tonnes","11","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","238","Éthiopie","5611","Importations - Quantité","2943","Viande","2017","2017","Milliers de tonnes","2","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Nouveaux Bilans Alimentaire","238","Éthiopie","5611","Importations - Quantité","2731","Viande de Bovins","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","238","Éthiopie","5611","Importations - Quantité","2732","Viande d'Ovins/Caprins","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","238","Éthiopie","5611","Importations - Quantité","2733","Viande de Suides","2017","2017","Milliers de tonnes","1","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","238","Éthiopie","5611","Importations - Quantité","2734","Viande de Volailles","2017","2017","Milliers de tonnes","1","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","238","Éthiopie","5611","Importations - Quantité","2735","Viande, Autre","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","185","Fédération de Russie","5611","Importations - Quantité","2943","Viande","2017","2017","Milliers de tonnes","1049","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Nouveaux Bilans Alimentaire","185","Fédération de Russie","5611","Importations - Quantité","2731","Viande de Bovins","2017","2017","Milliers de tonnes","369","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","185","Fédération de Russie","5611","Importations - Quantité","2732","Viande d'Ovins/Caprins","2017","2017","Milliers de tonnes","3","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","185","Fédération de Russie","5611","Importations - Quantité","2733","Viande de Suides","2017","2017","Milliers de tonnes","436","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","185","Fédération de Russie","5611","Importations - Quantité","2734","Viande de Volailles","2017","2017","Milliers de tonnes","226","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","185","Fédération de Russie","5611","Importations - Quantité","2735","Viande, Autre","2017","2017","Milliers de tonnes","15","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","66","Fidji","5611","Importations - Quantité","2943","Viande","2017","2017","Milliers de tonnes","11","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Nouveaux Bilans Alimentaire","66","Fidji","5611","Importations - Quantité","2731","Viande de Bovins","2017","2017","Milliers de tonnes","1","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","66","Fidji","5611","Importations - Quantité","2732","Viande d'Ovins/Caprins","2017","2017","Milliers de tonnes","6","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","66","Fidji","5611","Importations - Quantité","2733","Viande de Suides","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","66","Fidji","5611","Importations - Quantité","2734","Viande de Volailles","2017","2017","Milliers de tonnes","3","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","66","Fidji","5611","Importations - Quantité","2735","Viande, Autre","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","67","Finlande","5611","Importations - Quantité","2943","Viande","2017","2017","Milliers de tonnes","92","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Nouveaux Bilans Alimentaire","67","Finlande","5611","Importations - Quantité","2731","Viande de Bovins","2017","2017","Milliers de tonnes","27","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","67","Finlande","5611","Importations - Quantité","2732","Viande d'Ovins/Caprins","2017","2017","Milliers de tonnes","2","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","67","Finlande","5611","Importations - Quantité","2733","Viande de Suides","2017","2017","Milliers de tonnes","41","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","67","Finlande","5611","Importations - Quantité","2734","Viande de Volailles","2017","2017","Milliers de tonnes","16","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","67","Finlande","5611","Importations - Quantité","2735","Viande, Autre","2017","2017","Milliers de tonnes","7","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","68","France","5611","Importations - Quantité","2943","Viande","2017","2017","Milliers de tonnes","1527","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Nouveaux Bilans Alimentaire","68","France","5611","Importations - Quantité","2731","Viande de Bovins","2017","2017","Milliers de tonnes","328","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","68","France","5611","Importations - Quantité","2732","Viande d'Ovins/Caprins","2017","2017","Milliers de tonnes","90","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","68","France","5611","Importations - Quantité","2733","Viande de Suides","2017","2017","Milliers de tonnes","535","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","68","France","5611","Importations - Quantité","2734","Viande de Volailles","2017","2017","Milliers de tonnes","506","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","68","France","5611","Importations - Quantité","2735","Viande, Autre","2017","2017","Milliers de tonnes","69","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","74","Gabon","5611","Importations - Quantité","2943","Viande","2017","2017","Milliers de tonnes","102","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Nouveaux Bilans Alimentaire","74","Gabon","5611","Importations - Quantité","2731","Viande de Bovins","2017","2017","Milliers de tonnes","12","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","74","Gabon","5611","Importations - Quantité","2732","Viande d'Ovins/Caprins","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","74","Gabon","5611","Importations - Quantité","2733","Viande de Suides","2017","2017","Milliers de tonnes","13","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","74","Gabon","5611","Importations - Quantité","2734","Viande de Volailles","2017","2017","Milliers de tonnes","76","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","74","Gabon","5611","Importations - Quantité","2735","Viande, Autre","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","75","Gambie","5611","Importations - Quantité","2943","Viande","2017","2017","Milliers de tonnes","18","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Nouveaux Bilans Alimentaire","75","Gambie","5611","Importations - Quantité","2731","Viande de Bovins","2017","2017","Milliers de tonnes","1","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","75","Gambie","5611","Importations - Quantité","2732","Viande d'Ovins/Caprins","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","75","Gambie","5611","Importations - Quantité","2733","Viande de Suides","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","75","Gambie","5611","Importations - Quantité","2734","Viande de Volailles","2017","2017","Milliers de tonnes","16","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","75","Gambie","5611","Importations - Quantité","2735","Viande, Autre","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","73","Géorgie","5611","Importations - Quantité","2943","Viande","2017","2017","Milliers de tonnes","80","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Nouveaux Bilans Alimentaire","73","Géorgie","5611","Importations - Quantité","2731","Viande de Bovins","2017","2017","Milliers de tonnes","5","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","73","Géorgie","5611","Importations - Quantité","2732","Viande d'Ovins/Caprins","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","73","Géorgie","5611","Importations - Quantité","2733","Viande de Suides","2017","2017","Milliers de tonnes","24","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","73","Géorgie","5611","Importations - Quantité","2734","Viande de Volailles","2017","2017","Milliers de tonnes","51","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","73","Géorgie","5611","Importations - Quantité","2735","Viande, Autre","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","81","Ghana","5611","Importations - Quantité","2943","Viande","2017","2017","Milliers de tonnes","169","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Nouveaux Bilans Alimentaire","81","Ghana","5611","Importations - Quantité","2731","Viande de Bovins","2017","2017","Milliers de tonnes","6","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","81","Ghana","5611","Importations - Quantité","2732","Viande d'Ovins/Caprins","2017","2017","Milliers de tonnes","3","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","81","Ghana","5611","Importations - Quantité","2733","Viande de Suides","2017","2017","Milliers de tonnes","5","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","81","Ghana","5611","Importations - Quantité","2734","Viande de Volailles","2017","2017","Milliers de tonnes","151","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","81","Ghana","5611","Importations - Quantité","2735","Viande, Autre","2017","2017","Milliers de tonnes","3","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","84","Grèce","5611","Importations - Quantité","2943","Viande","2017","2017","Milliers de tonnes","486","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Nouveaux Bilans Alimentaire","84","Grèce","5611","Importations - Quantité","2731","Viande de Bovins","2017","2017","Milliers de tonnes","131","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","84","Grèce","5611","Importations - Quantité","2732","Viande d'Ovins/Caprins","2017","2017","Milliers de tonnes","7","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","84","Grèce","5611","Importations - Quantité","2733","Viande de Suides","2017","2017","Milliers de tonnes","251","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","84","Grèce","5611","Importations - Quantité","2734","Viande de Volailles","2017","2017","Milliers de tonnes","79","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","84","Grèce","5611","Importations - Quantité","2735","Viande, Autre","2017","2017","Milliers de tonnes","18","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","86","Grenade","5611","Importations - Quantité","2943","Viande","2017","2017","Milliers de tonnes","8","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Nouveaux Bilans Alimentaire","86","Grenade","5611","Importations - Quantité","2731","Viande de Bovins","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","86","Grenade","5611","Importations - Quantité","2732","Viande d'Ovins/Caprins","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","86","Grenade","5611","Importations - Quantité","2733","Viande de Suides","2017","2017","Milliers de tonnes","1","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","86","Grenade","5611","Importations - Quantité","2734","Viande de Volailles","2017","2017","Milliers de tonnes","7","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","86","Grenade","5611","Importations - Quantité","2735","Viande, Autre","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","89","Guatemala","5611","Importations - Quantité","2943","Viande","2017","2017","Milliers de tonnes","180","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Nouveaux Bilans Alimentaire","89","Guatemala","5611","Importations - Quantité","2731","Viande de Bovins","2017","2017","Milliers de tonnes","20","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","89","Guatemala","5611","Importations - Quantité","2732","Viande d'Ovins/Caprins","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","89","Guatemala","5611","Importations - Quantité","2733","Viande de Suides","2017","2017","Milliers de tonnes","32","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","89","Guatemala","5611","Importations - Quantité","2734","Viande de Volailles","2017","2017","Milliers de tonnes","129","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","89","Guatemala","5611","Importations - Quantité","2735","Viande, Autre","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","90","Guinée","5611","Importations - Quantité","2943","Viande","2017","2017","Milliers de tonnes","38","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Nouveaux Bilans Alimentaire","90","Guinée","5611","Importations - Quantité","2731","Viande de Bovins","2017","2017","Milliers de tonnes","1","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","90","Guinée","5611","Importations - Quantité","2732","Viande d'Ovins/Caprins","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","90","Guinée","5611","Importations - Quantité","2733","Viande de Suides","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","90","Guinée","5611","Importations - Quantité","2734","Viande de Volailles","2017","2017","Milliers de tonnes","37","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","90","Guinée","5611","Importations - Quantité","2735","Viande, Autre","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","175","Guinée-Bissau","5611","Importations - Quantité","2943","Viande","2017","2017","Milliers de tonnes","4","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"FBS","Nouveaux Bilans Alimentaire","175","Guinée-Bissau","5611","Importations - Quantité","2731","Viande de Bovins","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","175","Guinée-Bissau","5611","Importations - Quantité","2732","Viande d'Ovins/Caprins","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","175","Guinée-Bissau","5611","Importations - Quantité","2733","Viande de Suides","2017","2017","Milliers de tonnes","0","S","Données standardisées"
